Id,Family,Genus,Subgenus,Species,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
1280,Halictidae_1,Lipotriches,(Austronomia),austronomia,0.496506967,0.038724631,0.254205636,0.049877382,0.24171686,-0.09889301,0.162246319,-0.221291209,-0.096300072,-0.224387011,-0.062811699,-0.1806431,-0.078906009,-0.036675822,-0.397232004,0.000655948,-0.365321406,0.056281748,-0.169903344,0.132611799,-0.11668161,0.171922751,0.044094056,0.144906268,0.067771855,0.110768585,0.020614452,0.056141038
1281,Halictidae_1,Lipotriches,(Austronomia),austronomia,0.492768624,0.045264157,0.245491411,0.051855388,0.235690113,-0.102161371,0.163270827,-0.22613835,-0.099323788,-0.231095185,-0.062266299,-0.184103601,-0.07590078,-0.035536549,-0.391894342,-0.007023915,-0.36731193,0.068876136,-0.172310012,0.13574357,-0.119950444,0.173975785,0.053574424,0.139947047,0.072456863,0.1146266,0.025705333,0.055770287
1282,Halictidae_1,Lipotriches,(Austronomia),austronomia,0.492382223,0.025934617,0.257251186,0.042075732,0.246202994,-0.114445826,0.169324152,-0.207744234,-0.087958706,-0.220757964,-0.053748545,-0.171401638,-0.074705493,-0.040345374,-0.398096771,-0.009880201,-0.360121844,0.063532106,-0.175276123,0.135127355,-0.130185349,0.178536986,0.038371457,0.150623876,0.060184809,0.115866747,0.01637601,0.052877819
1283,Halictidae_1,Lipotriches,(Austronomia),austronomia,0.501160053,0.039934373,0.253180156,0.046627048,0.259882532,-0.109307192,0.171241117,-0.211431577,-0.105462776,-0.211136901,-0.073546755,-0.170049071,-0.082201212,-0.044128339,-0.399659907,-0.004998805,-0.358490374,0.059661939,-0.164773412,0.123914926,-0.11463034,0.167677431,0.037537982,0.148851326,0.059778788,0.111922468,0.015984148,0.052462372
1284,Halictidae_1,Lipotriches,(Austronomia),austronomia,0.502181589,0.037965563,0.260704027,0.0465515,0.245413173,-0.114398453,0.162322331,-0.213703324,-0.102142273,-0.218992426,-0.060897301,-0.167053509,-0.079185663,-0.03377556,-0.398359451,-0.012139479,-0.356870029,0.061540533,-0.1659021,0.124624878,-0.124256529,0.173515153,0.036832612,0.151264704,0.060332251,0.114035948,0.019827364,0.050564473
1285,Halictidae_1,Lipotriches,(Austronomia),austronomia,0.501599536,0.041751392,0.253210367,0.049413162,0.258255776,-0.113534459,0.173737703,-0.213618512,-0.102526137,-0.205086952,-0.070403033,-0.172322784,-0.088898912,-0.038901035,-0.390311977,0.003737498,-0.367915896,0.055110193,-0.169658845,0.118145238,-0.116905223,0.16848181,0.039643762,0.145025335,0.063833107,0.111481469,0.016339771,0.050317644
1286,Halictidae_1,Lipotriches,(Austronomia),austronomia,0.501676599,0.037311907,0.255769152,0.04390101,0.255196695,-0.100779971,0.159898358,-0.203949229,-0.092468935,-0.21447095,-0.067317191,-0.172217518,-0.096867964,-0.040313637,-0.398873575,-0.005645946,-0.373414183,0.061790835,-0.166772215,0.121774582,-0.113910641,0.167366454,0.041554774,0.146622875,0.068289689,0.107780224,0.027239437,0.050829365
1287,Halictidae_1,Lipotriches,(Austronomia),austronomia,0.488978932,0.035590518,0.247853135,0.046532797,0.252902829,-0.113870855,0.170666563,-0.211279602,-0.09622018,-0.222937339,-0.059493532,-0.172367625,-0.081050315,-0.035750314,-0.403821821,-0.008118836,-0.365872426,0.063276608,-0.167103124,0.124908291,-0.115789359,0.17751505,0.046596706,0.150619816,0.064995155,0.113531545,0.017357437,0.052349944
1288,Halictidae_1,Lipotriches,(Austronomia),austronomia,0.495626136,0.041928675,0.255042013,0.043784019,0.256150351,-0.105785715,0.1693439,-0.217075126,-0.101811882,-0.220073057,-0.065377505,-0.169887734,-0.082917033,-0.042950596,-0.402479045,0.001215655,-0.357202248,0.061510864,-0.165752566,0.122375158,-0.117604358,0.170066989,0.036009772,0.145698945,0.062767432,0.114251552,0.018205034,0.05494037
1289,Halictidae_1,Lipotriches,(Austronomia),austronomia,0.496256938,0.039512965,0.24746414,0.049404481,0.24591467,-0.106059395,0.160444387,-0.217517013,-0.09018921,-0.227692725,-0.060898818,-0.178364799,-0.086657603,-0.032303772,-0.398281529,-0.002549145,-0.362378244,0.063120805,-0.17780892,0.126403773,-0.112201748,0.175030263,0.041840086,0.150014647,0.069167513,0.110250082,0.027328338,0.050749834
1290,Halictidae_1,Lipotriches,(Austronomia),austronomia,0.490713507,0.032314202,0.249295501,0.040307671,0.254093563,-0.11719152,0.176617073,-0.214701258,-0.090544474,-0.21957055,-0.060252605,-0.1639196,-0.074616316,-0.037636964,-0.396562056,-0.011271681,-0.368124275,0.066959577,-0.165066706,0.130768345,-0.126138589,0.174999558,0.038080114,0.149264602,0.057693711,0.113834836,0.014811552,0.055842783
1291,Halictidae_1,Lipotriches,(Austronomia),austronomia,0.494589705,0.034582108,0.253098148,0.045414986,0.258138408,-0.109148883,0.167013223,-0.210794517,-0.102745707,-0.219152412,-0.065042437,-0.171076409,-0.084753663,-0.039732879,-0.397984822,-0.009914032,-0.363652944,0.06340381,-0.165720914,0.121755142,-0.116902772,0.174851302,0.036586539,0.152641659,0.062489884,0.111882646,0.024887351,0.055287481
1292,Halictidae_1,Lipotriches,(Austronomia),austronomia,0.490789919,0.036750404,0.249556875,0.045879873,0.236489601,-0.094628504,0.162394393,-0.211367254,-0.100090958,-0.233136027,-0.065507755,-0.183312679,-0.08063937,-0.043184536,-0.407816063,-0.011825234,-0.36617775,0.063201697,-0.163267515,0.128536893,-0.101161608,0.177871478,0.047746167,0.154082992,0.072556047,0.112455455,0.025128017,0.058675443
1293,Halictidae_1,Lipotriches,(Austronomia),austronomia,0.472709697,0.041617123,0.24635115,0.05627049,0.238303076,-0.107549609,0.1625642,-0.233242875,-0.093878784,-0.243643489,-0.062953298,-0.19040617,-0.077074843,-0.043526549,-0.388885403,-0.011203396,-0.361873855,0.069682158,-0.165762276,0.145521418,-0.107693185,0.185762671,0.046469048,0.156564396,0.070651505,0.11996161,0.021072969,0.054192222
1294,Halictidae_1,Lipotriches,(Austronomia),austronomia,0.508236774,0.031548849,0.258765475,0.047267272,0.254674024,-0.105058944,0.165147566,-0.208023946,-0.104923832,-0.211981722,-0.070425902,-0.164711556,-0.084927344,-0.034999446,-0.389044925,-0.013092462,-0.365409473,0.060799417,-0.170382759,0.120355321,-0.125744555,0.169813243,0.039951444,0.144260491,0.061815399,0.113520119,0.022268108,0.050303365
1295,Halictidae_1,Lipotriches,(Austronomia),austronomia,0.488064343,0.037440243,0.249836647,0.050968644,0.246363041,-0.102233098,0.158132904,-0.206539699,-0.091949996,-0.228646041,-0.064819805,-0.179276926,-0.080378102,-0.040765712,-0.413856535,-0.010861119,-0.37136155,0.065189149,-0.15928721,0.130240933,-0.10594842,0.173356361,0.049075827,0.149422143,0.070943053,0.109446027,0.025185804,0.052259094
1296,Halictidae_1,Lipotriches,(Austronomia),austronomia,0.499767737,0.042032255,0.251892565,0.043663929,0.245746861,-0.108502253,0.165437012,-0.213540879,-0.095438499,-0.218739513,-0.063769349,-0.174613915,-0.087085509,-0.038047926,-0.402888137,-0.008534191,-0.36361094,0.062595203,-0.158832849,0.127319648,-0.117373764,0.171018814,0.043478709,0.150183976,0.066586422,0.112194542,0.016089741,0.05297031
1297,Halictidae_1,Lipotriches,(Austronomia),austronomia,0.472352206,0.030807342,0.244699408,0.046068256,0.240248005,-0.110354425,0.163790376,-0.237128367,-0.090925388,-0.237367189,-0.052314117,-0.185856879,-0.067552671,-0.044131708,-0.397554455,-0.016352361,-0.351503015,0.065444741,-0.162136878,0.141182258,-0.107969904,0.190200075,0.038583544,0.167752712,0.059777213,0.123477356,0.010505678,0.066258188
1298,Halictidae_1,Lipotriches,(Austronomia),austronomia,0.489014437,0.020841677,0.248930555,0.03952557,0.23818099,-0.109610268,0.176042347,-0.216622582,-0.083896221,-0.227329661,-0.05076497,-0.171786642,-0.075320158,-0.031452561,-0.397399919,-0.015546346,-0.360849255,0.062929849,-0.174287846,0.139668807,-0.12483162,0.183634939,0.034061101,0.15970908,0.059187834,0.11282744,0.021932724,0.053210697
1299,Halictidae_1,Lipotriches,(Austronomia),austronomia,0.502183085,0.033556631,0.256468569,0.040827722,0.245727285,-0.095403932,0.1667025,-0.204839698,-0.104013937,-0.217474816,-0.065159435,-0.169216813,-0.078104291,-0.039971609,-0.406266173,-0.006550748,-0.37064174,0.056134277,-0.162371235,0.122122595,-0.117726777,0.170835235,0.042047664,0.145164681,0.069634052,0.10841543,0.021520433,0.056401045
1300,Halictidae_1,Lipotriches,(Austronomia),austronomia,0.516687627,0.029838558,0.26347829,0.037443842,0.262957829,-0.081209915,0.17119177,-0.1818621,-0.112397254,-0.187877542,-0.075105145,-0.154109139,-0.082112718,-0.043058234,-0.418150762,-0.003016615,-0.374331701,0.054219053,-0.164035494,0.104712268,-0.117748291,0.147936051,0.043246083,0.130463892,0.065743985,0.096068494,0.020575781,0.050451387
1301,Halictidae_1,Lipotriches,(Austronomia),austronomia,0.503121998,0.036352929,0.256241833,0.041779903,0.245661591,-0.10620093,0.159864022,-0.206313397,-0.08953846,-0.224377389,-0.067069854,-0.169215251,-0.089496994,-0.034854448,-0.39339351,-0.013666674,-0.367802711,0.061932466,-0.167672503,0.128996349,-0.120199594,0.177968685,0.042069374,0.151164223,0.065110301,0.106527214,0.023104508,0.049906321
1302,Halictidae_1,Lipotriches,(Austronomia),austronomia,0.492861818,0.034140439,0.250438973,0.046343657,0.255206002,-0.106389832,0.164665436,-0.218300785,-0.101981032,-0.220020976,-0.065676701,-0.173896309,-0.081643395,-0.039761221,-0.399366273,-0.012186075,-0.362803596,0.061075117,-0.162427734,0.127557731,-0.110368717,0.175160748,0.035235808,0.154735514,0.059452448,0.11968356,0.026406963,0.051858433
1303,Halictidae_1,Lipotriches,(Austronomia),austronomia,0.506948274,0.037844198,0.249631137,0.051157171,0.243868291,-0.098554965,0.159695604,-0.220213289,-0.108009297,-0.228029712,-0.068537588,-0.169850571,-0.082914448,-0.045094018,-0.395260804,-0.013347737,-0.355910422,0.062881652,-0.160013342,0.123616475,-0.109214731,0.175102602,0.042122919,0.151299618,0.061132526,0.12059016,0.01646188,0.052598415
1305,Halictidae_1,Lipotriches,(Austronomia),austronomia,0.507387171,0.041234432,0.258032574,0.044127395,0.241764919,-0.100925814,0.151418292,-0.207443485,-0.09866445,-0.222861916,-0.064442725,-0.180110442,-0.086377753,-0.042469666,-0.398942948,-0.00720044,-0.358407756,0.062299155,-0.167234035,0.123967824,-0.11684253,0.17214431,0.045374169,0.150285216,0.064660921,0.112360333,0.022274151,0.054593099
1306,Halictidae_1,Lipotriches,(Austronomia),austronomia,0.491145938,0.034818503,0.241855285,0.056195991,0.248424961,-0.099274527,0.155610438,-0.221365101,-0.103525847,-0.230743584,-0.069583254,-0.178488713,-0.084615134,-0.038045635,-0.406965624,-0.016754764,-0.356004847,0.057700098,-0.162010088,0.127577753,-0.104521585,0.181684925,0.046573589,0.15992074,0.07461897,0.113905112,0.028997197,0.052869203
1307,Halictidae_1,Lipotriches,(Austronomia),austronomia,0.486697574,0.041549303,0.247129858,0.05024726,0.242118524,-0.097178778,0.163379615,-0.222135712,-0.095972202,-0.225396124,-0.062226493,-0.172476912,-0.081429109,-0.045885117,-0.405648802,-0.008924678,-0.373282796,0.064127603,-0.17096989,0.134915017,-0.109233031,0.176593207,0.049472847,0.14633719,0.074410614,0.110523545,0.035553291,0.047704196
1308,Halictidae_1,Lipotriches,(Austronomia),austronomia,0.496848614,0.030478975,0.236885042,0.04645197,0.25181231,-0.104730695,0.165207691,-0.212581814,-0.087196597,-0.220614941,-0.053660589,-0.17402712,-0.090150545,-0.030750677,-0.412454901,-0.007920212,-0.364767793,0.06108674,-0.165883149,0.127569983,-0.10972877,0.171943351,0.035969306,0.151754552,0.067416756,0.109898971,0.029702626,0.051440916
1310,Halictidae_1,Lipotriches,(Austronomia),austronomia,0.488573313,0.036647734,0.248180598,0.044263344,0.244540719,-0.102199546,0.165274538,-0.215830913,-0.094195994,-0.230486262,-0.058848009,-0.176260668,-0.086098937,-0.036768099,-0.405120837,-0.013363769,-0.365365312,0.067249136,-0.165154956,0.131681196,-0.112909762,0.17704539,0.042847997,0.151132892,0.07330036,0.11215498,0.024976283,0.054734585
1311,Halictidae_1,Lipotriches,(Austronomia),austronomia,0.501777156,0.036204686,0.246910439,0.047140237,0.255804525,-0.111341797,0.165101403,-0.218139706,-0.097721564,-0.216768007,-0.061124692,-0.170544287,-0.077961625,-0.037554689,-0.395768363,-0.000389919,-0.361570832,0.057778228,-0.167298409,0.124841803,-0.121141706,0.167887848,0.038953291,0.1528904,0.062879675,0.113089047,0.011160702,0.054906155
1312,Halictidae_1,Lipotriches,(Austronomia),austronomia,0.491323922,0.031050286,0.248615253,0.045801847,0.25866995,-0.117995707,0.175320452,-0.218237074,-0.091239298,-0.217816997,-0.057031928,-0.166121684,-0.080843545,-0.031446731,-0.394006639,-0.008353412,-0.365817705,0.063971903,-0.16704791,0.131524887,-0.125256453,0.170885291,0.034734703,0.15026969,0.060815776,0.111645447,0.011763423,0.054822255
1313,Halictidae_1,Lipotriches,(Austronomia),austronomia,0.471821346,0.042869187,0.238314644,0.057309192,0.232671788,-0.097717667,0.160897667,-0.229035113,-0.102994121,-0.244145665,-0.066551605,-0.192994556,-0.08290644,-0.044889704,-0.402061326,-0.014237876,-0.366428111,0.062721302,-0.160184663,0.140356412,-0.090039349,0.18577934,0.05514734,0.15575355,0.078585191,0.121558085,0.033727641,0.056673513
1314,Halictidae_1,Lipotriches,(Austronomia),austronomia,0.498082574,0.042166476,0.249676077,0.044784018,0.2437168,-0.109200108,0.163135049,-0.218624858,-0.083801771,-0.225189327,-0.054819863,-0.175818539,-0.080170642,-0.037047936,-0.398577122,-0.004041782,-0.366107625,0.072569434,-0.173256229,0.12776522,-0.103015931,0.174322599,0.030064882,0.146967803,0.05455256,0.111648779,0.020521241,0.04969822
1315,Halictidae_1,Lipotriches,(Austronomia),austronomia,0.482765277,0.048846999,0.239937863,0.052441119,0.245616574,-0.108199465,0.159400179,-0.225453544,-0.093886692,-0.24064026,-0.06272213,-0.189099864,-0.077810503,-0.041673285,-0.405721834,-0.003817244,-0.352536538,0.074008625,-0.159059418,0.132757166,-0.111336902,0.17794677,0.044819427,0.154955342,0.067955517,0.116234117,0.022579179,0.051693523
1316,Halictidae_1,Lipotriches,(Austronomia),austronomia,0.478127247,0.039549793,0.23973861,0.050553265,0.242416128,-0.107825244,0.166516405,-0.222236047,-0.093908299,-0.235439642,-0.066163413,-0.186017443,-0.073754095,-0.043506551,-0.407313623,-0.013078461,-0.361808599,0.065622389,-0.162378598,0.135038239,-0.098444946,0.186596627,0.047156209,0.155754372,0.069648357,0.116560591,0.020168615,0.058428111
1318,Halictidae_1,Lipotriches,(Austronomia),austronomia,0.481249233,0.040589797,0.249368417,0.052900123,0.244375515,-0.104893235,0.15562789,-0.22500877,-0.104375599,-0.234956328,-0.068137754,-0.185279484,-0.081649086,-0.040102062,-0.403174732,-0.019752515,-0.358828949,0.063269563,-0.155195582,0.130929568,-0.096737829,0.183596674,0.043298409,0.160803252,0.068535704,0.119350081,0.025644364,0.058553337
1319,Halictidae_1,Lipotriches,(Austronomia),austronomia,0.495272698,0.038593205,0.247642212,0.05538542,0.241029723,-0.093328491,0.151980587,-0.213590908,-0.107839288,-0.226273525,-0.075327394,-0.181042067,-0.085704438,-0.043486018,-0.409397409,-0.016620924,-0.361609735,0.056388057,-0.161018991,0.126565482,-0.103894055,0.176350502,0.053014618,0.157593827,0.07962088,0.112411698,0.036230591,0.051053742
1320,Halictidae_1,Lipotriches,(Austronomia),austronomia,0.486496973,0.038469349,0.254551342,0.05160874,0.249911675,-0.108092008,0.166039323,-0.229208636,-0.102910335,-0.227577955,-0.064602759,-0.178145974,-0.07288311,-0.040299295,-0.394521692,-0.011058261,-0.355194259,0.069032643,-0.160909648,0.13207022,-0.121514042,0.177555823,0.032301225,0.15398146,0.063143227,0.116754769,0.020092081,0.054909126
1321,Halictidae_1,Lipotriches,(Austronomia),austronomia,0.485302327,0.025728666,0.240863929,0.042070787,0.241969613,-0.104662761,0.178244335,-0.212338119,-0.087333932,-0.229363841,-0.057046813,-0.171023046,-0.077481783,-0.035717847,-0.412782124,-0.015707683,-0.363988781,0.065748409,-0.172412358,0.132931368,-0.108686886,0.18104325,0.040821522,0.154659917,0.068263662,0.110451821,0.024267289,0.056179076
1322,Halictidae_1,Nomia_2,(Hoplonomia),hoplonomia,0.483344254,0.064147832,0.255706979,0.046232674,0.228605933,-0.096161677,0.158068285,-0.24436873,-0.110048564,-0.232150064,-0.071437794,-0.180229353,-0.087946871,-0.049048359,-0.397588005,-0.011167495,-0.355553902,0.063169184,-0.16125675,0.13711889,-0.101390404,0.177544205,0.050120719,0.153754394,0.078638592,0.11589555,0.030737529,0.05526295
1323,Halictidae_1,Nomia_2,(Hoplonomia),hoplonomia,0.484968569,0.053643796,0.246270964,0.055069214,0.233473346,-0.107137308,0.159767945,-0.23070207,-0.108261791,-0.235773567,-0.072251797,-0.179342421,-0.080524255,-0.051167911,-0.394362396,-0.013009388,-0.35674672,0.063029665,-0.164144547,0.136893841,-0.108478807,0.186376042,0.05294082,0.161993383,0.081852814,0.115940246,0.025495854,0.044186479
1324,Halictidae_1,Nomia_2,(Hoplonomia),hoplonomia,0.496954525,0.055350291,0.241985529,0.055439103,0.232707894,-0.109091521,0.147541109,-0.233010206,-0.116143867,-0.232282726,-0.076664487,-0.177683219,-0.081659353,-0.044593171,-0.389648125,-0.021383935,-0.355895715,0.057145113,-0.151259878,0.137258517,-0.115203844,0.180140197,0.050544563,0.164147812,0.085144599,0.117157399,0.03159705,0.051406346
1325,Halictidae_1,Nomia_2,(Hoplonomia),hoplonomia,0.489293724,0.055732069,0.240511567,0.059890935,0.231709117,-0.103498974,0.151627787,-0.240044585,-0.111329387,-0.232001942,-0.076252097,-0.175170098,-0.077345572,-0.052347943,-0.392917146,-0.018307882,-0.355540414,0.064714802,-0.165810946,0.136472998,-0.113420792,0.183075249,0.052532102,0.161379274,0.0903265,0.116888446,0.036615555,0.043217651
1326,Halictidae_1,Nomia_2,(Hoplonomia),hoplonomia,0.475974248,0.062294311,0.247015357,0.060497595,0.231773108,-0.101981382,0.153111636,-0.232059613,-0.119647019,-0.232475709,-0.078606431,-0.17715657,-0.078964618,-0.050557191,-0.405962484,-0.014552692,-0.362701652,0.058526327,-0.16314155,0.134783095,-0.10320118,0.181402007,0.058557708,0.1596198,0.097436787,0.108739496,0.048356089,0.042920524
1327,Halictidae_1,Nomia_2,(Hoplonomia),hoplonomia,0.473046407,0.053362539,0.25571451,0.04834488,0.238680553,-0.097190125,0.163828999,-0.236214496,-0.108814729,-0.233496867,-0.073161657,-0.180682977,-0.081886267,-0.042149354,-0.395975439,-0.015606556,-0.366276281,0.06844471,-0.161843225,0.136694497,-0.110567554,0.179138779,0.047149726,0.157504118,0.084405293,0.111763711,0.035699663,0.050087141
1328,Halictidae_1,Nomia_2,(Hoplonomia),hoplonomia,0.490068909,0.045126639,0.248415816,0.048536819,0.239726093,-0.106243103,0.165253274,-0.232266432,-0.107591542,-0.226596172,-0.069775566,-0.178094216,-0.084280011,-0.045729019,-0.384390751,-0.022826271,-0.355614597,0.069365565,-0.170948043,0.142054801,-0.119406565,0.18103944,0.045056193,0.157864336,0.074728155,0.117203948,0.028758635,0.050563665
1329,Halictidae_1,Nomia_2,(Hoplonomia),hoplonomia,0.466902969,0.048615894,0.250189052,0.050786614,0.221092747,-0.110760986,0.162521394,-0.242191859,-0.100638031,-0.243429128,-0.059282821,-0.183461564,-0.080424431,-0.044821668,-0.39186199,-0.023067447,-0.361103584,0.065999376,-0.158287512,0.149305384,-0.108017809,0.190287757,0.052286848,0.166741326,0.078333699,0.120703396,0.02828947,0.055292905
1330,Halictidae_1,Nomia_2,(Hoplonomia),hoplonomia,0.483076426,0.04610269,0.237078194,0.053233663,0.230805438,-0.10423975,0.166130689,-0.235408476,-0.097391662,-0.234557449,-0.069568201,-0.182680865,-0.076591724,-0.047287893,-0.391088237,-0.007121973,-0.369380482,0.060390865,-0.16405707,0.138171423,-0.107258668,0.184960152,0.049640803,0.163420233,0.079479354,0.115609047,0.029125139,0.049408333
1332,Halictidae_1,Nomia_2,(Hoplonomia),hoplonomia,0.477342299,0.049503962,0.250270565,0.053331513,0.247031438,-0.093277255,0.157398045,-0.220666334,-0.109888671,-0.230750464,-0.073582309,-0.178430539,-0.089648675,-0.044345397,-0.40562864,-0.009481759,-0.382978415,0.058732925,-0.149629301,0.129692583,-0.096714353,0.16816683,0.064008837,0.145851353,0.07813646,0.115410288,0.033882719,0.056262295
1333,Halictidae_1,Nomia_2,(Hoplonomia),hoplonomia,0.474393309,0.048375355,0.256321028,0.050216318,0.242888471,-0.096633114,0.160242996,-0.224414399,-0.105440433,-0.23109996,-0.074567083,-0.177076441,-0.08858808,-0.047917016,-0.398568374,-0.021368444,-0.378019159,0.072196065,-0.154658267,0.133436589,-0.105918193,0.173257228,0.061088833,0.150661189,0.077756719,0.119930246,0.033068233,0.050436387
1334,Halictidae_1,Nomia_2,(Hoplonomia),hoplonomia,0.474668694,0.044965195,0.252036777,0.052473632,0.241390161,-0.087809122,0.162294465,-0.225210125,-0.110424661,-0.227672642,-0.077558547,-0.176810321,-0.088960477,-0.047639296,-0.396006505,-0.020232738,-0.384346281,0.064032313,-0.157363905,0.134888245,-0.109520516,0.177780976,0.067426356,0.144724111,0.081113796,0.116953756,0.045250643,0.049556016
1336,Halictidae_1,Mellitidia,(Mellitidia),mellitidia,0.495134586,0.052083297,0.250969923,0.051404418,0.221778513,-0.087131082,0.105734295,-0.216656042,-0.109937,-0.252850865,-0.077013673,-0.200752339,-0.095102589,-0.037336579,-0.387655068,-0.035038815,-0.353921276,0.048065085,-0.143910457,0.146033034,-0.092605403,0.193264559,0.056031135,0.161669351,0.089342704,0.118110339,0.04115431,0.05913564
1337,Halictidae_1,Mellitidia,(Mellitidia),mellitidia,0.496507799,0.052134876,0.249932669,0.051991588,0.213045079,-0.097576419,0.111971732,-0.213902858,-0.109582314,-0.250480753,-0.078690882,-0.194774593,-0.086928844,-0.047098744,-0.387277702,-0.037255201,-0.360459985,0.045568061,-0.140883637,0.149771378,-0.087701187,0.190870978,0.062495875,0.162588795,0.088986419,0.122586215,0.028584979,0.065576679
1338,Halictidae_1,Mellitidia,(Mellitidia),mellitidia,0.507173839,0.0456818,0.251354691,0.051866263,0.23963605,-0.103037057,0.11432523,-0.215231851,-0.108108961,-0.244147947,-0.076845435,-0.185136647,-0.09174929,-0.038076492,-0.377200914,-0.034732909,-0.353377789,0.049099202,-0.147753676,0.148980435,-0.103241932,0.182577535,0.049775153,0.158141035,0.077055599,0.120729956,0.018957435,0.063286676
1339,Halictidae_1,Mellitidia,(Mellitidia),mellitidia,0.504163599,0.052580929,0.260452574,0.048960845,0.211243917,-0.083072334,0.101367547,-0.217118349,-0.121886873,-0.245068044,-0.081701209,-0.191038656,-0.097439366,-0.039724582,-0.385936606,-0.039471658,-0.354342902,0.031242597,-0.137498822,0.144722425,-0.085211709,0.183969691,0.066483016,0.161314841,0.09190369,0.121966304,0.028403146,0.070735992
1340,Halictidae_1,Mellitidia,(Mellitidia),mellitidia,0.495088529,0.054491699,0.246631216,0.05035975,0.217438229,-0.092496474,0.119423645,-0.219060168,-0.098274396,-0.249411018,-0.068355923,-0.196266949,-0.096025796,-0.047601912,-0.388188473,-0.026233251,-0.365714778,0.055457561,-0.150774589,0.147941958,-0.088237446,0.186921957,0.060665411,0.158524136,0.088654809,0.115947854,0.027669562,0.061424859
1341,Halictidae_1,Mellitidia,(Mellitidia),mellitidia,0.503887542,0.048024248,0.249512252,0.050337363,0.215361288,-0.097431931,0.11505657,-0.219257826,-0.099527425,-0.248897388,-0.070547621,-0.195054586,-0.092615312,-0.035647517,-0.386121346,-0.031034705,-0.355413613,0.046273838,-0.146927679,0.147593843,-0.091382202,0.189138321,0.049678988,0.162203699,0.082126881,0.120061804,0.026911678,0.063690836
1342,Halictidae_1,Mellitidia,(Mellitidia),mellitidia,0.502300197,0.0513744,0.25058455,0.050669938,0.219094931,-0.094545097,0.115191798,-0.221845851,-0.109586465,-0.241108002,-0.075887374,-0.195338584,-0.086457598,-0.042661604,-0.385698166,-0.033060373,-0.356446776,0.045740878,-0.149776457,0.144675012,-0.089286626,0.189057989,0.053491611,0.164178526,0.089419118,0.118238614,0.023057257,0.064624152
1343,Halictidae_1,Mellitidia,(Mellitidia),mellitidia,0.502117194,0.036842647,0.265289619,0.038767562,0.218712177,-0.094773336,0.126578165,-0.205448328,-0.091147856,-0.228730915,-0.066515725,-0.183135986,-0.090260362,-0.025499972,-0.396757927,-0.029505763,-0.369994294,0.039990739,-0.160233711,0.145268532,-0.115117383,0.183356567,0.055130658,0.155246895,0.088745593,0.112684008,0.033453853,0.054937351
1345,Halictidae_1,Mellitidia,(Mellitidia),mellitidia,0.509949673,0.041957754,0.262817128,0.04248271,0.225299764,-0.087028734,0.113312766,-0.22075572,-0.097454793,-0.237689717,-0.080325395,-0.190961745,-0.09140453,-0.03471737,-0.373833123,-0.03247282,-0.363828212,0.046143698,-0.147262833,0.144402469,-0.098714924,0.181756116,0.043518138,0.155300984,0.072907571,0.124830997,0.025018769,0.066751378
1346,Halictidae_1,Mellitidia,(Mellitidia),mellitidia,0.509475905,0.052373443,0.245390461,0.053715066,0.227922039,-0.088561374,0.111561059,-0.213370499,-0.106916511,-0.244289849,-0.083109583,-0.188892576,-0.094786186,-0.04483554,-0.38479041,-0.031368017,-0.361094147,0.046611126,-0.146508286,0.144831213,-0.093779139,0.185766455,0.063403099,0.150276655,0.088653833,0.114567739,0.024577865,0.063176159
1347,Halictidae_1,Mellitidia,(Mellitidia),mellitidia,0.492329759,0.048588019,0.248482527,0.046930231,0.226468898,-0.088725666,0.119385392,-0.217182799,-0.105682273,-0.247316857,-0.077575278,-0.193608718,-0.08990376,-0.047641062,-0.388698368,-0.032800035,-0.364877292,0.050273802,-0.148447778,0.148893146,-0.090189688,0.188306572,0.060678942,0.158355627,0.087046017,0.118990261,0.030982902,0.066937478
1348,Halictidae_1,Mellitidia,(Mellitidia),mellitidia,0.510611226,0.049190986,0.242065476,0.050656271,0.222035168,-0.094679526,0.110920534,-0.213471757,-0.106996053,-0.24596375,-0.080401247,-0.191666162,-0.094405077,-0.04177942,-0.381351882,-0.034821744,-0.36030583,0.041540201,-0.13973656,0.150368518,-0.092883428,0.186300918,0.05798319,0.157081612,0.082866759,0.119409792,0.029597725,0.067834061
1349,Halictidae_1,Mellitidia,(Mellitidia),mellitidia,0.503419936,0.046402852,0.255717919,0.047830806,0.226298126,-0.093596881,0.116401261,-0.209110306,-0.108244873,-0.240290114,-0.086098826,-0.188526026,-0.098487658,-0.046104951,-0.386235977,-0.041668159,-0.359065644,0.048379908,-0.142753549,0.147306498,-0.0927709,0.180064718,0.057468404,0.160722171,0.088459521,0.122954002,0.025892262,0.065635481
1350,Halictidae_1,Mellitidia,(Mellitidia),mellitidia,0.511307473,0.049857672,0.248662047,0.050288027,0.224956138,-0.096173697,0.115933502,-0.216231014,-0.115645313,-0.241362683,-0.082246205,-0.190126063,-0.096435243,-0.04672386,-0.37601702,-0.035770673,-0.353547791,0.045731217,-0.147950799,0.144909235,-0.092397458,0.183946024,0.053362745,0.159111026,0.085438107,0.125097463,0.024579816,0.067447325
